,AA,AAPL,GE,IBM,JNJ,MSFT,PEP,SPX,XOM
2008-02-12 00:00:00,31.28,124.86,29.45,99.82,55.71,26.14,64.44,1348.86,77.71
2008-02-13 00:00:00,33.17,129.4,29.97,101.59,56.09,26.71,64.14,1367.21,78.73
2008-02-14 00:00:00,33.03,127.46,29.47,99.45,55.55,26.29,64.09,1348.86,78.79
2008-02-15 00:00:00,33.37,124.63,29.45,99.48,55.64,26.21,64.23,1349.99,78.62
2008-02-19 00:00:00,33.82,122.18,29.37,98.39,56.32,26.08,63.7,1348.78,80.13
2008-02-20 00:00:00,34.4,123.82,29.44,101.06,55.94,26.13,63.69,1360.03,81.14
2008-02-21 00:00:00,33.91,121.54,29.13,100.2,55.71,26.02,63.65,1342.53,80.05
2008-02-22 00:00:00,34.14,119.46,29.01,101.27,56.26,25.63,63.92,1353.11,80.28
2008-02-25 00:00:00,36.29,119.74,29.58,103.15,56.86,25.78,64.11,1371.8,82.09
2008-02-26 00:00:00,35.96,119.15,29.35,107.18,56.74,26.28,63.87,1381.29,82.79
2008-02-27 00:00:00,36.45,122.96,29.42,109.13,56.14,26.17,63.76,1380.02,82.33
2008-02-28 00:00:00,36.54,129.91,29.27,107.99,55.84,25.86,63.63,1367.68,82.32
2008-02-29 00:00:00,34.69,125.02,28.66,106.69,55.18,25.19,62.29,1330.63,80.13
2008-03-03 00:00:00,35.8,121.73,28.88,107.04,55.42,24.99,62.84,1331.34,80.82
2008-03-04 00:00:00,35.5,124.62,28.98,108.43,55.78,25.55,62.72,1326.75,79.84
2008-03-05 00:00:00,36.16,124.49,29.11,108.13,56.22,26.04,63.27,1333.7,80.3
2008-03-06 00:00:00,35.84,120.93,28.41,105.44,55.77,25.53,63.13,1304.34,77.83
2008-03-07 00:00:00,34.19,122.25,27.87,106.77,54.77,25.81,62.65,1293.37,75.97
2008-03-10 00:00:00,33.29,119.69,27.41,106.83,54.61,25.97,62.14,1273.37,75.94
2008-03-11 00:00:00,35.27,127.35,28.88,109.16,55.6,27.11,62.98,1320.65,79.83
2008-03-12 00:00:00,35.3,126.03,29.36,109.7,55.7,26.51,62.63,1308.77,79.18
2008-03-13 00:00:00,35.94,127.94,29.62,108.61,55.93,26.5,62.34,1315.48,80.17
2008-03-14 00:00:00,35.86,126.61,29.24,107.98,55.79,25.89,61.63,1288.14,79.12
2008-03-17 00:00:00,34.66,126.73,29.68,108.28,57.03,26.2,62.26,1276.6,79.01
2008-03-18 00:00:00,36.06,132.82,31.25,110.96,58.16,27.24,63.04,1330.74,81.48
2008-03-19 00:00:00,33.27,129.67,30.77,109.58,57.78,26.5,63.18,1298.42,77.76
2008-03-20 00:00:00,32.4,133.27,32.42,110.88,58.22,27.02,64.09,1329.51,78.28
2008-03-24 00:00:00,32.73,139.53,32.34,111.57,57.78,27.01,64.33,1349.88,79.16
2008-03-25 00:00:00,33.39,140.98,32.23,110.54,57.48,26.98,64.41,1352.99,78.47
2008-03-26 00:00:00,33.66,145.06,32.11,109.55,57.62,26.45,64.07,1341.13,79.44
2008-03-27 00:00:00,33.05,140.25,31.85,108.25,57.54,25.97,64.09,1325.76,79.39
2008-03-28 00:00:00,33.73,143.01,31.66,107.36,57.15,25.84,64.43,1315.22,78.49
2008-03-31 00:00:00,33.69,143.5,32.0,107.89,57.77,26.28,65.0,1322.7,77.9
2008-04-01 00:00:00,34.13,149.53,33.23,109.16,58.66,27.32,64.94,1370.18,80.14
2008-04-02 00:00:00,34.03,147.49,32.88,107.58,58.16,27.0,64.3,1367.53,81.52
2008-04-03 00:00:00,36.0,151.61,32.72,108.72,58.12,26.85,64.28,1369.31,81.26
2008-04-04 00:00:00,36.43,153.08,32.48,108.47,58.53,27.0,64.4,1370.4,81.73
2008-04-07 00:00:00,34.97,155.89,32.22,108.99,58.9,27.0,64.7,1372.54,81.89
2008-04-08 00:00:00,34.73,152.84,31.95,108.95,59.06,26.62,64.17,1365.54,82.53
2008-04-09 00:00:00,34.41,151.44,31.51,109.42,59.03,26.75,63.89,1354.49,82.61
2008-04-10 00:00:00,33.73,154.55,31.78,111.3,59.07,26.95,64.55,1360.55,82.47
2008-04-11 00:00:00,32.84,147.14,27.71,108.7,58.77,26.19,64.28,1332.83,81.62
2008-04-14 00:00:00,31.7,147.78,27.45,109.9,58.54,25.98,63.88,1328.32,82.61
2008-04-15 00:00:00,32.55,148.38,27.65,109.79,58.46,26.16,64.12,1334.43,83.62
2008-04-16 00:00:00,33.6,153.7,27.87,112.89,58.51,26.81,64.02,1364.71,85.55
2008-04-17 00:00:00,33.23,154.49,27.69,115.33,58.56,27.06,63.71,1365.56,86.0
2008-04-18 00:00:00,33.87,161.04,28.27,116.57,59.23,27.78,63.56,1390.33,86.57
2008-04-21 00:00:00,33.86,168.16,28.07,116.52,59.06,28.17,62.93,1388.17,86.81
2008-04-22 00:00:00,33.35,160.2,27.96,115.88,59.65,28.01,62.21,1375.94,86.93
2008-04-23 00:00:00,33.0,162.89,27.98,115.82,59.9,29.12,62.29,1379.93,86.77
2008-04-24 00:00:00,32.56,168.94,28.37,116.37,59.99,29.45,61.22,1388.82,85.28
2008-04-25 00:00:00,33.37,169.73,28.82,115.33,59.94,27.62,60.88,1397.84,85.15
2008-04-28 00:00:00,33.39,172.24,28.68,114.03,59.95,26.84,61.36,1396.37,85.14
2008-04-29 00:00:00,32.37,175.05,28.38,115.12,59.83,26.52,61.4,1390.94,84.54
2008-04-30 00:00:00,32.65,173.95,28.28,113.1,59.74,26.41,61.7,1385.59,85.71
2008-05-01 00:00:00,32.59,180.0,28.64,115.83,60.38,27.22,61.67,1409.34,82.61
2008-05-02 00:00:00,33.9,180.94,28.83,115.43,60.79,27.08,62.21,1413.9,82.53
2008-05-05 00:00:00,34.63,184.73,28.69,114.35,60.46,26.93,61.73,1407.49,82.44
2008-05-06 00:00:00,35.67,186.66,28.53,115.09,60.18,27.5,61.73,1418.26,82.95
2008-05-07 00:00:00,35.76,182.59,28.16,116.8,59.58,27.05,61.23,1392.57,81.8
2008-05-08 00:00:00,37.22,185.06,28.18,117.53,59.57,27.1,60.81,1397.68,82.82
2008-05-09 00:00:00,36.65,183.45,27.9,116.73,59.26,27.21,60.78,1388.28,82.17
2008-05-12 00:00:00,39.06,188.16,28.02,117.84,59.41,27.77,60.64,1403.58,82.51
2008-05-13 00:00:00,39.54,189.96,27.96,119.1,59.14,27.68,60.55,1403.04,82.96
2008-05-14 00:00:00,39.43,186.26,28.11,119.98,59.49,27.82,60.41,1408.66,83.17
2008-05-15 00:00:00,40.12,189.73,27.99,120.87,59.38,28.3,61.28,1423.57,84.46
2008-05-16 00:00:00,40.51,187.62,27.78,120.26,59.38,27.87,61.1,1425.35,85.73
2008-05-19 00:00:00,41.86,183.6,28.02,119.01,59.33,27.38,61.25,1426.63,87.29
2008-05-20 00:00:00,40.58,185.9,27.43,117.78,58.91,26.73,60.73,1413.4,87.48
2008-05-21 00:00:00,39.15,178.19,26.8,116.31,58.53,26.25,60.56,1390.71,86.65
2008-05-22 00:00:00,38.3,177.05,26.81,117.33,58.66,26.46,61.56,1394.35,85.58
2008-05-23 00:00:00,37.79,181.17,26.31,116.86,58.22,26.07,61.45,1375.93,83.91
2008-05-27 00:00:00,37.91,186.43,26.29,119.79,58.42,26.43,62.13,1385.35,83.07
2008-05-28 00:00:00,39.02,187.01,26.42,121.88,58.18,26.19,61.16,1390.84,83.66
2008-05-29 00:00:00,37.87,186.69,26.49,122.04,59.56,26.31,61.97,1398.26,82.66
2008-05-30 00:00:00,38.1,188.75,26.56,121.78,59.85,26.32,61.49,1400.38,82.11
2008-06-02 00:00:00,38.14,186.1,26.3,119.83,59.64,25.84,60.82,1385.67,81.23
2008-06-03 00:00:00,37.17,185.37,26.34,120.28,59.87,25.38,60.37,1377.65,79.29
2008-06-04 00:00:00,36.52,185.19,26.33,120.01,59.68,25.59,60.41,1377.2,79.33
2008-06-05 00:00:00,37.63,189.43,26.86,120.87,60.05,26.3,60.97,1404.05,82.62
2008-06-06 00:00:00,36.82,185.64,25.96,117.55,58.97,25.55,59.36,1360.68,80.29
2008-06-09 00:00:00,39.59,181.61,25.99,118.42,58.86,25.75,59.23,1361.76,82.4
2008-06-10 00:00:00,40.1,185.64,26.23,118.49,58.85,25.92,61.23,1358.44,81.31
2008-06-11 00:00:00,36.91,180.81,25.79,115.96,58.47,25.2,61.15,1335.49,81.97
2008-06-12 00:00:00,35.43,173.26,25.12,116.53,58.91,26.25,61.57,1339.87,80.54
2008-06-13 00:00:00,37.04,172.37,25.21,118.69,59.43,27.02,61.19,1360.03,81.74
2008-06-16 00:00:00,37.27,176.84,25.05,119.22,59.04,26.89,59.84,1360.14,81.4
2008-06-17 00:00:00,37.03,181.43,24.95,117.7,58.82,26.77,59.68,1350.93,81.98
2008-06-18 00:00:00,36.71,178.75,24.39,116.82,57.79,26.45,58.95,1337.81,81.25
2008-06-19 00:00:00,36.72,180.9,24.4,117.63,57.95,26.89,59.7,1342.83,79.36
2008-06-20 00:00:00,35.05,175.27,23.94,115.48,57.45,26.24,58.97,1317.93,78.55
2008-06-23 00:00:00,35.4,173.16,23.96,116.16,57.65,25.99,58.56,1318.0,81.13
2008-06-24 00:00:00,34.63,173.25,24.12,116.16,58.04,25.77,58.01,1314.29,80.41
2008-06-25 00:00:00,34.68,177.39,24.47,117.21,58.54,26.35,59.36,1321.97,81.04
2008-06-26 00:00:00,33.14,168.26,23.2,113.97,57.63,25.79,58.68,1283.15,79.94
2008-06-27 00:00:00,33.21,170.09,22.96,112.95,57.01,25.68,57.92,1278.38,80.07
2008-06-30 00:00:00,33.44,167.44,23.33,111.52,57.7,25.57,57.62,1280.0,81.53
2008-07-01 00:00:00,32.33,174.68,23.71,112.22,58.01,24.97,58.35,1284.91,81.73
2008-07-02 00:00:00,30.14,168.18,23.18,112.06,57.97,24.05,59.58,1261.52,80.86
2008-07-03 00:00:00,30.77,170.12,23.53,112.47,58.4,24.15,60.5,1262.9,81.66
2008-07-07 00:00:00,31.35,175.16,23.69,114.32,58.51,24.19,60.36,1252.31,80.44
2008-07-08 00:00:00,30.35,179.55,24.53,116.56,59.38,24.02,59.65,1273.7,79.5
2008-07-09 00:00:00,29.61,174.25,23.77,113.28,59.35,23.45,59.21,1244.69,77.99
2008-07-10 00:00:00,32.48,176.63,24.17,115.9,60.03,23.65,59.43,1253.39,79.61
2008-07-11 00:00:00,32.52,172.58,24.18,114.9,59.42,23.47,58.58,1239.49,79.08
2008-07-14 00:00:00,32.8,173.88,23.76,114.35,59.55,23.37,58.81,1228.3,79.02
2008-07-15 00:00:00,32.4,169.64,23.3,115.92,60.71,24.3,59.41,1214.91,76.03
2008-07-16 00:00:00,32.65,172.81,24.2,118.49,61.15,25.33,59.88,1245.36,74.76
2008-07-17 00:00:00,31.67,171.81,24.48,119.04,60.83,25.58,59.37,1260.32,74.31
2008-07-18 00:00:00,31.74,165.15,24.48,122.21,60.82,24.03,59.26,1260.68,75.43
2008-07-21 00:00:00,31.88,166.29,24.21,121.05,60.18,23.83,58.39,1260.0,76.76
2008-07-22 00:00:00,31.81,162.02,24.92,122.31,60.97,23.98,59.97,1277.0,76.65
2008-07-23 00:00:00,30.73,166.26,25.64,121.86,61.22,24.56,61.36,1282.19,74.92
2008-07-24 00:00:00,29.36,159.03,25.1,122.31,61.57,23.64,61.07,1252.54,74.75
2008-07-25 00:00:00,29.86,162.12,25.1,120.93,61.9,24.31,60.9,1257.76,75.58
2008-07-28 00:00:00,30.66,154.4,24.21,118.79,61.41,23.7,60.44,1234.37,74.64
2008-07-29 00:00:00,31.32,157.08,24.83,120.11,61.41,24.27,60.69,1263.2,74.84
2008-07-30 00:00:00,32.71,159.88,25.33,121.24,61.05,24.38,60.62,1284.26,78.06
2008-07-31 00:00:00,31.68,158.95,24.73,120.41,61.4,23.9,60.31,1267.38,74.4
2008-08-01 00:00:00,30.17,156.66,24.66,119.15,61.07,23.64,60.37,1260.31,73.75
2008-08-04 00:00:00,29.14,153.23,24.63,120.02,61.86,23.49,61.31,1249.01,70.86
2008-08-05 00:00:00,29.88,160.64,25.57,121.25,63.18,24.36,62.08,1284.88,72.48
2008-08-06 00:00:00,30.36,164.19,25.35,122.0,63.73,25.11,62.1,1289.19,72.46
2008-08-07 00:00:00,30.01,163.57,24.98,121.89,63.36,25.46,61.57,1266.07,71.64
2008-08-08 00:00:00,29.98,169.55,25.91,121.67,64.16,26.14,62.83,1296.32,72.82
2008-08-11 00:00:00,29.47,173.56,26.19,119.58,64.26,25.93,62.76,1305.32,72.67
2008-08-12 00:00:00,29.22,176.73,26.0,118.28,64.3,26.13,63.08,1289.59,71.48
2008-08-13 00:00:00,30.44,179.3,25.63,118.82,63.85,25.94,63.19,1285.83,72.68
2008-08-14 00:00:00,30.07,179.32,25.81,119.9,63.84,25.94,63.37,1292.93,72.01
2008-08-15 00:00:00,30.02,175.74,26.05,119.35,63.97,25.85,63.6,1298.2,71.66
2008-08-18 00:00:00,29.36,175.39,25.66,117.68,63.75,25.73,63.25,1278.6,71.16
2008-08-19 00:00:00,29.36,173.53,25.1,115.76,63.81,25.49,63.51,1266.69,72.48
2008-08-20 00:00:00,29.93,175.84,25.05,115.72,63.74,25.46,63.29,1274.54,73.28
2008-08-21 00:00:00,30.33,174.29,25.14,116.17,63.92,25.36,62.87,1277.72,74.71
2008-08-22 00:00:00,30.47,176.79,25.46,118.0,64.46,25.98,63.33,1292.2,74.66
2008-08-25 00:00:00,29.65,172.55,24.76,116.05,63.9,25.81,62.56,1266.84,73.19
2008-08-26 00:00:00,29.83,173.64,24.72,115.71,63.82,25.45,62.25,1271.51,74.34
2008-08-27 00:00:00,30.28,174.67,24.67,116.54,64.27,25.72,62.7,1281.66,74.82
2008-08-28 00:00:00,30.58,173.74,25.21,117.67,64.45,26.07,62.69,1300.68,75.48
2008-08-29 00:00:00,30.32,169.53,24.57,114.98,63.57,25.46,62.05,1282.83,74.39
2008-09-02 00:00:00,28.75,166.19,24.94,111.84,64.74,25.29,62.93,1277.58,71.89
2008-09-03 00:00:00,28.13,166.96,24.98,111.78,64.55,25.1,63.08,1274.98,72.54
2008-09-04 00:00:00,26.95,161.22,24.22,108.62,63.59,24.59,62.35,1236.83,70.8
2008-09-05 00:00:00,26.71,160.18,24.38,107.99,63.79,23.93,62.83,1242.31,70.31
2008-09-08 00:00:00,25.99,157.92,25.43,110.79,65.19,24.37,64.12,1267.79,71.38
2008-09-09 00:00:00,25.31,151.68,24.59,108.66,64.39,24.35,64.73,1224.51,68.12
2008-09-10 00:00:00,25.66,151.61,24.56,111.49,64.29,24.67,65.48,1232.04,69.97
2008-09-11 00:00:00,26.07,152.65,24.62,112.59,64.23,25.51,66.2,1249.05,70.26
2008-09-12 00:00:00,27.06,148.94,23.39,112.37,63.71,25.77,66.69,1251.7,72.06
2008-09-15 00:00:00,25.42,140.36,21.51,108.8,62.83,25.03,65.96,1192.7,68.11
2008-09-16 00:00:00,25.01,139.88,21.91,109.61,63.0,24.25,66.53,1213.6,71.07
2008-09-17 00:00:00,23.76,127.83,20.45,105.29,62.74,22.93,65.35,1156.39,70.0
2008-09-18 00:00:00,24.42,134.09,21.96,108.74,64.02,23.57,66.76,1206.51,72.29
2008-09-19 00:00:00,25.28,140.91,23.59,112.26,63.17,23.48,66.72,1255.08,74.02
2008-09-22 00:00:00,25.29,131.05,23.17,109.77,61.75,23.7,64.8,1207.09,73.34
2008-09-23 00:00:00,24.15,126.84,22.11,108.96,61.51,23.74,64.5,1188.22,72.24
2008-09-24 00:00:00,24.18,128.71,21.79,110.0,61.55,24.0,63.9,1185.87,72.55
2008-09-25 00:00:00,23.52,131.93,22.75,113.45,62.6,24.83,65.0,1209.18,75.01
2008-09-26 00:00:00,22.22,128.24,22.37,112.8,62.64,25.57,65.37,1213.27,74.99
2008-09-29 00:00:00,20.18,105.26,20.47,108.11,60.38,23.34,63.5,1106.42,68.86
2008-09-30 00:00:00,21.31,113.66,22.59,110.47,62.53,24.9,64.97,1166.36,72.21
2008-10-01 00:00:00,20.07,109.12,21.71,104.02,61.19,24.71,65.31,1161.06,73.06
2008-10-02 00:00:00,18.29,100.1,19.63,98.93,61.19,24.49,64.64,1114.28,72.06
2008-10-03 00:00:00,18.16,97.07,19.11,97.7,59.72,24.56,62.9,1099.23,72.47
2008-10-06 00:00:00,17.09,98.14,18.94,95.04,58.22,23.24,60.75,1056.89,71.89
2008-10-07 00:00:00,15.77,89.16,17.99,90.35,56.4,21.68,59.36,996.23,70.73
2008-10-08 00:00:00,13.88,89.79,18.3,85.53,56.29,21.47,57.99,984.94,71.6
2008-10-09 00:00:00,11.76,88.74,16.84,84.06,51.97,20.81,54.26,909.92,63.23
2008-10-10 00:00:00,10.62,96.8,19.05,82.88,50.41,20.06,52.69,899.22,57.98
2008-10-13 00:00:00,13.04,110.26,18.61,87.1,56.58,23.79,56.31,1003.35,67.95
2008-10-14 00:00:00,12.26,104.08,18.47,88.41,57.77,22.49,49.59,998.01,67.37
2008-10-15 00:00:00,10.69,97.95,17.06,83.39,54.64,21.14,46.72,907.84,57.97
2008-10-16 00:00:00,11.52,101.89,17.62,86.44,57.32,22.57,48.39,946.43,64.58
2008-10-17 00:00:00,11.14,97.4,17.39,85.75,56.55,22.33,49.12,940.55,63.26
2008-10-20 00:00:00,11.71,98.44,17.84,87.38,58.16,23.07,51.74,985.4,69.73
2008-10-21 00:00:00,11.47,91.49,18.03,83.93,57.46,21.8,50.14,955.05,66.48
2008-10-22 00:00:00,9.93,96.87,16.8,78.96,55.44,20.09,48.9,896.78,60.04
2008-10-23 00:00:00,9.43,98.23,16.66,79.67,56.37,20.83,48.75,908.11,65.45
2008-10-24 00:00:00,8.88,96.38,15.8,77.52,54.87,20.49,47.19,876.77,64.19
2008-10-27 00:00:00,8.53,92.09,15.71,75.24,54.29,19.76,46.94,848.92,61.45
2008-10-28 00:00:00,10.17,99.91,17.27,82.44,57.94,21.55,50.9,940.51,69.61
2008-10-29 00:00:00,10.52,104.55,17.01,83.31,55.54,21.46,50.14,930.09,69.41
2008-10-30 00:00:00,10.81,111.04,17.14,85.66,54.67,21.12,52.04,954.09,69.78
2008-10-31 00:00:00,10.85,107.59,17.29,87.81,55.37,20.84,51.97,968.75,68.92
2008-11-03 00:00:00,11.21,106.96,17.1,87.54,55.2,21.11,52.39,966.3,69.08
2008-11-04 00:00:00,11.77,110.99,18.4,88.22,55.86,21.96,53.18,1005.75,72.05
2008-11-05 00:00:00,11.29,103.3,17.66,84.95,54.02,20.6,51.97,952.77,68.52
2008-11-06 00:00:00,9.82,99.1,16.25,80.88,52.28,19.48,50.0,904.88,65.05
2008-11-07 00:00:00,10.71,98.24,16.71,81.94,54.35,20.06,50.47,930.99,69.15
2008-11-10 00:00:00,11.27,95.88,16.35,79.66,54.17,19.87,49.78,919.21,69.22
2008-11-11 00:00:00,10.47,94.77,15.78,78.59,53.75,19.78,50.21,898.95,67.94
2008-11-12 00:00:00,9.73,90.12,14.43,75.74,52.28,18.94,48.41,852.3,64.46
2008-11-13 00:00:00,10.72,96.44,14.94,79.98,56.77,19.83,50.68,911.29,70.52
2008-11-14 00:00:00,10.37,90.24,14.19,76.3,54.2,18.72,48.79,873.29,68.9
2008-11-17 00:00:00,9.25,88.14,14.27,73.59,53.5,18.03,48.29,850.75,68.62
2008-11-18 00:00:00,9.07,89.91,14.23,76.06,54.96,18.43,48.44,859.12,71.38
2008-11-19 00:00:00,7.81,86.29,12.8,72.16,52.46,17.18,47.5,806.58,68.66
2008-11-20 00:00:00,6.55,80.49,11.38,68.14,50.37,16.47,45.85,752.44,64.07
2008-11-21 00:00:00,8.08,82.58,12.43,71.12,53.1,18.49,49.77,800.03,70.89
2008-11-24 00:00:00,8.76,92.95,13.52,75.88,53.8,19.44,50.74,851.81,73.69
2008-11-25 00:00:00,9.28,90.8,13.97,76.6,53.42,18.78,49.23,857.39,73.05
2008-11-26 00:00:00,10.03,95.0,14.34,77.57,53.03,19.25,50.08,887.68,75.64
2008-11-28 00:00:00,10.3,92.67,15.21,77.51,53.31,18.99,51.69,896.24,74.95
2008-12-01 00:00:00,8.91,88.93,13.73,73.04,50.36,17.48,48.9,816.21,69.49
2008-12-02 00:00:00,9.34,92.47,15.6,75.83,51.72,17.99,49.64,848.81,72.58
2008-12-03 00:00:00,8.89,95.9,16.06,76.62,52.17,18.67,49.69,870.74,73.81
2008-12-04 00:00:00,7.71,91.41,15.55,73.55,51.13,17.95,48.08,845.22,71.32
2008-12-05 00:00:00,7.8,94.0,15.82,76.55,53.0,18.67,49.04,876.07,71.63
2008-12-08 00:00:00,9.17,99.72,16.73,80.6,53.49,19.74,49.25,909.7,74.44
2008-12-09 00:00:00,9.14,100.06,15.75,78.54,52.61,19.35,48.03,888.67,73.13
2008-12-10 00:00:00,9.76,98.21,15.95,78.7,52.6,19.36,48.71,899.24,74.88
2008-12-11 00:00:00,9.55,95.0,15.11,76.54,53.01,18.27,48.43,873.59,74.83
2008-12-12 00:00:00,9.64,98.27,15.16,78.08,52.1,18.19,47.8,879.73,75.23
2008-12-15 00:00:00,9.48,94.75,15.02,78.62,52.61,17.89,48.16,868.57,74.77
2008-12-16 00:00:00,9.94,95.43,15.88,82.06,54.24,18.89,49.81,913.18,77.75
2008-12-17 00:00:00,9.9,89.16,15.41,81.53,53.5,18.47,49.92,904.42,75.8
2008-12-18 00:00:00,9.35,89.43,14.14,79.79,53.69,18.13,50.27,885.28,72.01
2008-12-19 00:00:00,9.28,90.0,14.62,79.33,53.55,17.96,49.7,887.88,70.16
2008-12-22 00:00:00,8.83,85.74,14.24,77.88,53.63,18.02,49.39,871.63,70.05
2008-12-23 00:00:00,9.16,86.38,14.56,76.56,53.4,18.11,49.77,863.16,70.23
2008-12-24 00:00:00,8.98,85.04,14.55,76.48,53.3,18.01,50.11,868.15,70.87
2008-12-26 00:00:00,9.36,85.81,14.42,77.25,53.3,17.97,50.13,872.8,72.18
2008-12-29 00:00:00,9.31,86.61,14.14,77.17,52.92,17.81,49.68,869.42,72.96
2008-12-30 00:00:00,10.23,86.29,14.29,79.36,53.85,18.17,50.42,890.64,73.49
2008-12-31 00:00:00,10.77,85.35,14.63,79.94,54.45,18.26,50.32,903.25,74.65
2009-01-02 00:00:00,11.59,90.75,15.42,82.99,55.2,19.1,51.42,931.8,76.35
2009-01-05 00:00:00,11.35,94.58,15.02,82.46,54.65,19.28,51.09,927.45,76.34
2009-01-06 00:00:00,11.6,93.02,15.23,84.75,54.32,19.5,51.18,934.7,75.09
2009-01-07 00:00:00,10.42,91.01,14.55,83.39,53.81,18.33,49.51,906.65,73.18
2009-01-08 00:00:00,10.87,92.7,14.58,82.81,53.71,18.9,48.93,909.73,73.96
2009-01-09 00:00:00,10.34,90.58,14.45,80.45,53.74,18.34,48.3,890.35,72.54
2009-01-12 00:00:00,9.63,88.66,14.3,81.41,53.1,18.29,47.22,870.26,71.58
2009-01-13 00:00:00,9.14,87.71,13.49,81.06,53.55,18.62,47.99,871.79,72.87
2009-01-14 00:00:00,8.64,85.33,12.74,79.02,52.74,17.93,46.95,842.62,70.23
2009-01-15 00:00:00,8.97,83.38,12.44,79.9,52.44,18.07,46.43,843.74,71.69
2009-01-16 00:00:00,9.02,82.33,12.61,80.66,52.28,18.52,47.2,850.12,73.04
2009-01-20 00:00:00,7.99,78.2,11.68,77.87,51.65,17.36,46.33,805.22,71.34
2009-01-21 00:00:00,8.19,82.83,11.77,86.83,51.29,18.21,46.34,840.24,74.12
2009-01-22 00:00:00,7.89,88.36,12.17,85.55,51.76,16.07,46.26,827.5,73.16
2009-01-23 00:00:00,7.97,88.36,10.86,85.0,50.94,16.16,46.51,831.95,72.98
2009-01-26 00:00:00,7.99,89.64,11.22,87.0,51.47,16.56,47.24,836.57,73.5
2009-01-27 00:00:00,8.24,90.73,11.79,87.06,52.37,16.59,47.45,845.71,73.8
2009-01-28 00:00:00,8.37,94.2,12.19,90.06,53.3,16.95,47.81,874.09,74.11
2009-01-29 00:00:00,8.08,93.0,11.49,87.87,53.04,16.52,47.48,845.14,72.01
2009-01-30 00:00:00,7.45,90.13,10.95,87.05,52.5,16.06,46.15,825.88,71.52
2009-02-02 00:00:00,7.36,91.51,10.49,86.37,52.5,16.75,46.06,825.44,71.72
2009-02-03 00:00:00,7.69,92.98,10.27,88.79,53.31,17.38,47.34,838.51,73.05
2009-02-04 00:00:00,7.64,93.55,10.17,88.17,52.75,17.5,47.31,832.23,72.62
2009-02-05 00:00:00,7.88,96.46,9.8,87.77,52.89,17.89,48.1,845.85,74.61
2009-02-06 00:00:00,8.21,99.72,10.02,91.81,53.25,18.47,49.18,868.6,75.51
2009-02-09 00:00:00,8.31,102.51,11.41,92.46,53.24,18.26,47.25,869.89,74.7
2009-02-10 00:00:00,7.48,97.83,10.49,89.07,51.63,17.66,45.51,827.16,71.56
2009-02-11 00:00:00,7.53,96.82,10.78,90.88,52.18,18.05,46.5,833.74,70.1
2009-02-12 00:00:00,7.34,99.27,10.55,90.79,52.59,18.09,47.78,835.19,70.7
2009-02-13 00:00:00,7.31,99.16,10.33,89.62,51.97,17.93,48.3,826.84,70.1
2009-02-17 00:00:00,6.6,94.53,9.76,86.59,50.95,17.11,47.61,789.17,66.99
2009-02-18 00:00:00,6.34,94.37,9.81,87.39,50.81,17.14,47.35,788.42,67.61
2009-02-19 00:00:00,6.21,90.64,9.35,84.93,50.9,16.94,47.96,778.94,67.82
2009-02-20 00:00:00,6.15,91.2,8.72,84.79,50.15,17.03,47.27,770.05,66.95
2009-02-23 00:00:00,5.68,86.95,8.23,80.57,49.23,16.28,46.09,743.33,65.13
2009-02-24 00:00:00,6.25,90.25,8.44,82.51,50.05,16.24,47.48,773.14,67.76
2009-02-25 00:00:00,6.32,91.16,8.38,82.03,49.52,16.04,46.6,764.9,67.72
2009-02-26 00:00:00,6.36,89.19,8.46,84.97,48.12,15.53,45.41,752.83,66.68
2009-02-27 00:00:00,6.09,89.31,7.91,87.89,45.88,15.28,44.23,735.09,63.82
2009-03-02 00:00:00,5.37,87.94,7.07,85.04,43.97,14.93,43.05,700.82,61.01
2009-03-03 00:00:00,5.41,88.37,6.52,83.82,43.72,15.02,44.53,696.33,60.49
2009-03-04 00:00:00,6.1,91.17,6.22,85.46,45.06,15.25,44.12,712.87,61.73
2009-03-05 00:00:00,5.14,88.84,6.19,83.54,43.74,14.44,42.61,682.55,58.48
2009-03-06 00:00:00,5.1,85.3,6.56,81.95,44.02,14.45,43.66,683.38,60.18
2009-03-09 00:00:00,5.27,83.11,6.89,79.72,42.76,14.33,42.46,676.53,60.69
2009-03-10 00:00:00,5.98,88.63,8.25,83.32,43.85,15.59,43.19,719.6,63.34
2009-03-11 00:00:00,5.63,92.68,7.89,84.63,43.96,16.18,43.95,721.36,61.82
2009-03-12 00:00:00,5.85,96.35,8.9,86.33,44.96,16.09,44.76,750.74,63.11
2009-03-13 00:00:00,5.6,95.93,8.94,86.29,46.47,15.75,45.07,756.55,63.16
2009-03-16 00:00:00,5.98,95.42,8.98,87.11,46.55,15.37,45.17,753.89,62.94
2009-03-17 00:00:00,5.46,99.66,9.3,88.73,46.54,15.98,45.65,778.12,64.94
2009-03-18 00:00:00,5.36,101.52,9.59,87.81,46.49,16.04,45.85,794.35,65.01
2009-03-19 00:00:00,6.26,101.62,9.42,88.49,45.94,16.21,45.41,784.04,64.22
2009-03-20 00:00:00,6.39,101.59,8.87,88.35,47.41,16.14,46.36,768.54,62.12
2009-03-23 00:00:00,7.23,107.66,9.7,94.27,48.85,17.34,47.86,822.92,66.29
2009-03-24 00:00:00,7.16,106.5,9.68,93.88,48.36,16.96,47.76,806.12,65.21
