Date,SPX
1999-10-05 00:00:00,1301.35
1999-10-06 00:00:00,1325.4
1999-10-07 00:00:00,1317.64
1999-10-08 00:00:00,1336.02
1999-10-11 00:00:00,1335.21
1999-10-12 00:00:00,1313.04
1999-10-13 00:00:00,1285.55
1999-10-14 00:00:00,1283.42
1999-10-15 00:00:00,1247.41
1999-10-18 00:00:00,1254.13
1999-10-19 00:00:00,1261.32
1999-10-20 00:00:00,1289.43
1999-10-21 00:00:00,1283.61
1999-10-22 00:00:00,1301.65
1999-10-25 00:00:00,1293.63
1999-10-26 00:00:00,1281.91
1999-10-27 00:00:00,1296.71
1999-10-28 00:00:00,1342.44
1999-10-29 00:00:00,1362.93
1999-11-01 00:00:00,1354.12
1999-11-02 00:00:00,1347.74
1999-11-03 00:00:00,1354.93
1999-11-04 00:00:00,1362.64
1999-11-05 00:00:00,1370.23
1999-11-08 00:00:00,1377.01
1999-11-09 00:00:00,1365.28
1999-11-10 00:00:00,1373.46
1999-11-11 00:00:00,1381.46
1999-11-12 00:00:00,1396.06
1999-11-15 00:00:00,1394.39
1999-11-16 00:00:00,1420.07
1999-11-17 00:00:00,1410.71
1999-11-18 00:00:00,1424.94
1999-11-19 00:00:00,1422.0
1999-11-22 00:00:00,1420.94
1999-11-23 00:00:00,1404.64
1999-11-24 00:00:00,1417.08
1999-11-26 00:00:00,1416.62
1999-11-29 00:00:00,1407.83
1999-11-30 00:00:00,1388.91
1999-12-01 00:00:00,1397.72
1999-12-02 00:00:00,1409.04
1999-12-03 00:00:00,1433.3
1999-12-06 00:00:00,1423.33
1999-12-07 00:00:00,1409.17
1999-12-08 00:00:00,1403.88
1999-12-09 00:00:00,1408.11
1999-12-10 00:00:00,1417.04
1999-12-13 00:00:00,1415.22
1999-12-14 00:00:00,1403.17
1999-12-15 00:00:00,1413.33
1999-12-16 00:00:00,1418.78
1999-12-17 00:00:00,1421.03
1999-12-20 00:00:00,1418.09
1999-12-21 00:00:00,1433.43
1999-12-22 00:00:00,1436.13
1999-12-23 00:00:00,1458.34
1999-12-27 00:00:00,1457.1
1999-12-28 00:00:00,1457.66
1999-12-29 00:00:00,1463.46
1999-12-30 00:00:00,1464.47
1999-12-31 00:00:00,1469.25
2000-01-03 00:00:00,1455.22
2000-01-04 00:00:00,1399.42
2000-01-05 00:00:00,1402.11
2000-01-06 00:00:00,1403.45
2000-01-07 00:00:00,1441.47
2000-01-10 00:00:00,1457.6
2000-01-11 00:00:00,1438.56
2000-01-12 00:00:00,1432.25
2000-01-13 00:00:00,1449.68
2000-01-14 00:00:00,1465.15
2000-01-18 00:00:00,1455.14
2000-01-19 00:00:00,1455.9
2000-01-20 00:00:00,1445.57
2000-01-21 00:00:00,1441.36
2000-01-24 00:00:00,1401.53
2000-01-25 00:00:00,1410.03
2000-01-26 00:00:00,1404.09
2000-01-27 00:00:00,1398.56
2000-01-28 00:00:00,1360.16
2000-01-31 00:00:00,1394.46
2000-02-01 00:00:00,1409.28
2000-02-02 00:00:00,1409.12
2000-02-03 00:00:00,1424.97
2000-02-04 00:00:00,1424.37
2000-02-07 00:00:00,1424.24
2000-02-08 00:00:00,1441.72
2000-02-09 00:00:00,1411.71
2000-02-10 00:00:00,1416.83
2000-02-11 00:00:00,1387.12
2000-02-14 00:00:00,1389.94
2000-02-15 00:00:00,1402.05
2000-02-16 00:00:00,1387.67
2000-02-17 00:00:00,1388.26
2000-02-18 00:00:00,1346.09
2000-02-22 00:00:00,1352.17
2000-02-23 00:00:00,1360.69
2000-02-24 00:00:00,1353.43
2000-02-25 00:00:00,1333.36
2000-02-28 00:00:00,1348.05
2000-02-29 00:00:00,1366.42
2000-03-01 00:00:00,1379.19
2000-03-02 00:00:00,1381.76
2000-03-03 00:00:00,1409.17
2000-03-06 00:00:00,1391.28
2000-03-07 00:00:00,1355.62
2000-03-08 00:00:00,1366.7
2000-03-09 00:00:00,1401.69
2000-03-10 00:00:00,1395.07
2000-03-13 00:00:00,1383.62
2000-03-14 00:00:00,1359.15
2000-03-15 00:00:00,1392.14
2000-03-16 00:00:00,1458.47
2000-03-17 00:00:00,1464.47
2000-03-20 00:00:00,1456.63
2000-03-21 00:00:00,1493.87
2000-03-22 00:00:00,1500.64
2000-03-23 00:00:00,1527.35
2000-03-24 00:00:00,1527.46
2000-03-27 00:00:00,1523.86
2000-03-28 00:00:00,1507.73
2000-03-29 00:00:00,1508.52
2000-03-30 00:00:00,1487.92
2000-03-31 00:00:00,1498.58
2000-04-03 00:00:00,1505.97
2000-04-04 00:00:00,1494.73
2000-04-05 00:00:00,1487.37
2000-04-06 00:00:00,1501.34
2000-04-07 00:00:00,1516.35
2000-04-10 00:00:00,1504.46
2000-04-11 00:00:00,1500.59
2000-04-12 00:00:00,1467.17
2000-04-13 00:00:00,1440.51
2000-04-14 00:00:00,1356.56
2000-04-17 00:00:00,1401.44
2000-04-18 00:00:00,1441.61
2000-04-19 00:00:00,1427.47
2000-04-20 00:00:00,1434.54
2000-04-24 00:00:00,1429.86
2000-04-25 00:00:00,1477.44
2000-04-26 00:00:00,1460.99
2000-04-27 00:00:00,1464.92
2000-04-28 00:00:00,1452.43
2000-05-01 00:00:00,1468.25
2000-05-02 00:00:00,1446.29
2000-05-03 00:00:00,1415.1
2000-05-04 00:00:00,1409.57
2000-05-05 00:00:00,1432.63
2000-05-08 00:00:00,1424.17
2000-05-09 00:00:00,1412.14
2000-05-10 00:00:00,1383.05
2000-05-11 00:00:00,1407.81
2000-05-12 00:00:00,1420.96
2000-05-15 00:00:00,1452.36
2000-05-16 00:00:00,1466.04
2000-05-17 00:00:00,1447.8
2000-05-18 00:00:00,1437.21
2000-05-19 00:00:00,1406.95
2000-05-22 00:00:00,1400.72
2000-05-23 00:00:00,1373.86
2000-05-24 00:00:00,1399.05
2000-05-25 00:00:00,1381.52
2000-05-26 00:00:00,1378.02
2000-05-30 00:00:00,1422.45
2000-05-31 00:00:00,1420.6
2000-06-01 00:00:00,1448.81
2000-06-02 00:00:00,1477.26
2000-06-05 00:00:00,1467.63
2000-06-06 00:00:00,1457.84
2000-06-07 00:00:00,1471.36
2000-06-08 00:00:00,1461.67
2000-06-09 00:00:00,1456.95
2000-06-12 00:00:00,1446.0
2000-06-13 00:00:00,1469.44
2000-06-14 00:00:00,1470.54
2000-06-15 00:00:00,1478.73
2000-06-16 00:00:00,1464.46
2000-06-19 00:00:00,1486.0
2000-06-20 00:00:00,1475.95
2000-06-21 00:00:00,1479.13
2000-06-22 00:00:00,1452.18
2000-06-23 00:00:00,1441.48
2000-06-26 00:00:00,1455.31
2000-06-27 00:00:00,1450.55
2000-06-28 00:00:00,1454.82
2000-06-29 00:00:00,1442.39
2000-06-30 00:00:00,1454.6
2000-07-03 00:00:00,1469.54
2000-07-05 00:00:00,1446.23
2000-07-06 00:00:00,1456.67
2000-07-07 00:00:00,1478.9
2000-07-10 00:00:00,1475.62
2000-07-11 00:00:00,1480.88
2000-07-12 00:00:00,1492.92
2000-07-13 00:00:00,1495.84
2000-07-14 00:00:00,1509.98
2000-07-17 00:00:00,1510.49
2000-07-18 00:00:00,1493.74
2000-07-19 00:00:00,1481.96
2000-07-20 00:00:00,1495.57
2000-07-21 00:00:00,1480.19
2000-07-24 00:00:00,1464.29
2000-07-25 00:00:00,1474.47
2000-07-26 00:00:00,1452.42
2000-07-27 00:00:00,1449.62
2000-07-28 00:00:00,1419.89
2000-07-31 00:00:00,1430.83
2000-08-01 00:00:00,1438.1
2000-08-02 00:00:00,1438.7
2000-08-03 00:00:00,1452.56
2000-08-04 00:00:00,1462.93
2000-08-07 00:00:00,1479.32
2000-08-08 00:00:00,1482.8
2000-08-09 00:00:00,1472.87
2000-08-10 00:00:00,1460.25
2000-08-11 00:00:00,1471.84
2000-08-14 00:00:00,1491.56
2000-08-15 00:00:00,1484.43
2000-08-16 00:00:00,1479.85
2000-08-17 00:00:00,1496.07
2000-08-18 00:00:00,1491.72
2000-08-21 00:00:00,1499.48
2000-08-22 00:00:00,1498.13
2000-08-23 00:00:00,1505.97
2000-08-24 00:00:00,1508.31
2000-08-25 00:00:00,1506.45
2000-08-28 00:00:00,1514.09
2000-08-29 00:00:00,1509.84
2000-08-30 00:00:00,1502.59
2000-08-31 00:00:00,1517.68
2000-09-01 00:00:00,1520.77
2000-09-05 00:00:00,1507.08
2000-09-06 00:00:00,1492.25
2000-09-07 00:00:00,1502.51
2000-09-08 00:00:00,1494.5
2000-09-11 00:00:00,1489.26
2000-09-12 00:00:00,1481.99
2000-09-13 00:00:00,1484.91
2000-09-14 00:00:00,1480.87
2000-09-15 00:00:00,1465.81
2000-09-18 00:00:00,1444.51
2000-09-19 00:00:00,1459.9
2000-09-20 00:00:00,1451.34
2000-09-21 00:00:00,1449.05
2000-09-22 00:00:00,1448.72
2000-09-25 00:00:00,1439.03
2000-09-26 00:00:00,1427.21
2000-09-27 00:00:00,1426.57
2000-09-28 00:00:00,1458.29
2000-09-29 00:00:00,1436.51
2000-10-02 00:00:00,1436.23
2000-10-03 00:00:00,1426.46
2000-10-04 00:00:00,1434.32
2000-10-05 00:00:00,1436.28
2000-10-06 00:00:00,1408.99
2000-10-09 00:00:00,1402.03
2000-10-10 00:00:00,1387.02
2000-10-11 00:00:00,1364.59
2000-10-12 00:00:00,1329.78
2000-10-13 00:00:00,1374.17
2000-10-16 00:00:00,1374.62
2000-10-17 00:00:00,1349.97
2000-10-18 00:00:00,1342.13
2000-10-19 00:00:00,1388.76
2000-10-20 00:00:00,1396.93
2000-10-23 00:00:00,1395.78
2000-10-24 00:00:00,1398.13
2000-10-25 00:00:00,1364.9
2000-10-26 00:00:00,1364.44
2000-10-27 00:00:00,1379.58
2000-10-30 00:00:00,1398.66
2000-10-31 00:00:00,1429.4
2000-11-01 00:00:00,1421.22
2000-11-02 00:00:00,1428.32
2000-11-03 00:00:00,1426.69
2000-11-06 00:00:00,1432.19
2000-11-07 00:00:00,1431.87
2000-11-08 00:00:00,1409.28
2000-11-09 00:00:00,1400.14
2000-11-10 00:00:00,1365.98
2000-11-13 00:00:00,1351.26
2000-11-14 00:00:00,1382.95
2000-11-15 00:00:00,1389.81
2000-11-16 00:00:00,1372.32
2000-11-17 00:00:00,1367.72
2000-11-20 00:00:00,1342.62
2000-11-21 00:00:00,1347.35
2000-11-22 00:00:00,1322.36
2000-11-24 00:00:00,1341.77
2000-11-27 00:00:00,1348.97
2000-11-28 00:00:00,1336.09
2000-11-29 00:00:00,1341.93
2000-11-30 00:00:00,1314.95
2000-12-01 00:00:00,1315.23
2000-12-04 00:00:00,1324.97
2000-12-05 00:00:00,1376.54
2000-12-06 00:00:00,1351.46
2000-12-07 00:00:00,1343.55
2000-12-08 00:00:00,1369.89
2000-12-11 00:00:00,1380.2
2000-12-12 00:00:00,1371.18
2000-12-13 00:00:00,1359.99
2000-12-14 00:00:00,1340.93
2000-12-15 00:00:00,1312.15
2000-12-18 00:00:00,1322.74
2000-12-19 00:00:00,1305.6
2000-12-20 00:00:00,1264.74
2000-12-21 00:00:00,1274.86
2000-12-22 00:00:00,1305.95
2000-12-26 00:00:00,1315.19
2000-12-27 00:00:00,1328.92
2000-12-28 00:00:00,1334.22
2000-12-29 00:00:00,1320.28
2001-01-02 00:00:00,1283.27
2001-01-03 00:00:00,1347.56
2001-01-04 00:00:00,1333.34
2001-01-05 00:00:00,1298.35
2001-01-08 00:00:00,1295.86
2001-01-09 00:00:00,1300.8
2001-01-10 00:00:00,1313.27
2001-01-11 00:00:00,1326.82
2001-01-12 00:00:00,1318.55
2001-01-16 00:00:00,1326.65
2001-01-17 00:00:00,1329.47
2001-01-18 00:00:00,1347.97
2001-01-19 00:00:00,1342.54
2001-01-22 00:00:00,1342.9
2001-01-23 00:00:00,1360.4
2001-01-24 00:00:00,1364.3
2001-01-25 00:00:00,1357.51
2001-01-26 00:00:00,1354.95
2001-01-29 00:00:00,1364.17
2001-01-30 00:00:00,1373.73
2001-01-31 00:00:00,1366.01
2001-02-01 00:00:00,1373.47
2001-02-02 00:00:00,1349.47
2001-02-05 00:00:00,1354.31
2001-02-06 00:00:00,1352.26
2001-02-07 00:00:00,1340.89
2001-02-08 00:00:00,1332.53
2001-02-09 00:00:00,1314.76
2001-02-12 00:00:00,1330.31
2001-02-13 00:00:00,1318.8
2001-02-14 00:00:00,1315.92
2001-02-15 00:00:00,1326.61
2001-02-16 00:00:00,1301.53
2001-02-20 00:00:00,1278.94
2001-02-21 00:00:00,1255.27
2001-02-22 00:00:00,1252.82
2001-02-23 00:00:00,1245.86
2001-02-26 00:00:00,1267.65
2001-02-27 00:00:00,1257.94
2001-02-28 00:00:00,1239.94
2001-03-01 00:00:00,1241.23
2001-03-02 00:00:00,1234.18
2001-03-05 00:00:00,1241.41
2001-03-06 00:00:00,1253.8
2001-03-07 00:00:00,1261.89
2001-03-08 00:00:00,1264.74
2001-03-09 00:00:00,1233.42
2001-03-12 00:00:00,1180.16
2001-03-13 00:00:00,1197.66
2001-03-14 00:00:00,1166.71
2001-03-15 00:00:00,1173.56
2001-03-16 00:00:00,1150.53
2001-03-19 00:00:00,1170.81
2001-03-20 00:00:00,1142.62
2001-03-21 00:00:00,1122.14
2001-03-22 00:00:00,1117.58
2001-03-23 00:00:00,1139.83
2001-03-26 00:00:00,1152.69
2001-03-27 00:00:00,1182.17
2001-03-28 00:00:00,1153.29
2001-03-29 00:00:00,1147.95
2001-03-30 00:00:00,1160.33
2001-04-02 00:00:00,1145.87
2001-04-03 00:00:00,1106.46
2001-04-04 00:00:00,1103.25
2001-04-05 00:00:00,1151.44
2001-04-06 00:00:00,1128.43
2001-04-09 00:00:00,1137.59
2001-04-10 00:00:00,1168.38
2001-04-11 00:00:00,1165.89
2001-04-12 00:00:00,1183.5
2001-04-16 00:00:00,1179.68
2001-04-17 00:00:00,1191.81
2001-04-18 00:00:00,1238.16
2001-04-19 00:00:00,1253.69
2001-04-20 00:00:00,1242.98
2001-04-23 00:00:00,1224.36
2001-04-24 00:00:00,1209.47
2001-04-25 00:00:00,1228.75
2001-04-26 00:00:00,1234.52
2001-04-27 00:00:00,1253.05
2001-04-30 00:00:00,1249.46
2001-05-01 00:00:00,1266.44
2001-05-02 00:00:00,1267.43
2001-05-03 00:00:00,1248.58
2001-05-04 00:00:00,1266.61
2001-05-07 00:00:00,1263.51
2001-05-08 00:00:00,1261.2
2001-05-09 00:00:00,1255.54
2001-05-10 00:00:00,1255.18
2001-05-11 00:00:00,1245.67
2001-05-14 00:00:00,1248.92
2001-05-15 00:00:00,1249.44
2001-05-16 00:00:00,1284.99
2001-05-17 00:00:00,1288.49
2001-05-18 00:00:00,1291.96
2001-05-21 00:00:00,1312.83
2001-05-22 00:00:00,1309.38
2001-05-23 00:00:00,1289.05
2001-05-24 00:00:00,1293.17
2001-05-25 00:00:00,1277.89
2001-05-29 00:00:00,1267.93
2001-05-30 00:00:00,1248.08
2001-05-31 00:00:00,1255.82
2001-06-01 00:00:00,1260.67
2001-06-04 00:00:00,1267.11
2001-06-05 00:00:00,1283.57
2001-06-06 00:00:00,1270.03
2001-06-07 00:00:00,1276.96
2001-06-08 00:00:00,1264.96
2001-06-11 00:00:00,1254.39
2001-06-12 00:00:00,1255.85
2001-06-13 00:00:00,1241.6
2001-06-14 00:00:00,1219.87
2001-06-15 00:00:00,1214.36
2001-06-18 00:00:00,1208.43
2001-06-19 00:00:00,1212.58
2001-06-20 00:00:00,1223.14
2001-06-21 00:00:00,1237.04
2001-06-22 00:00:00,1225.35
2001-06-25 00:00:00,1218.6
2001-06-26 00:00:00,1216.76
2001-06-27 00:00:00,1211.07
2001-06-28 00:00:00,1226.2
2001-06-29 00:00:00,1224.38
2001-07-02 00:00:00,1236.72
2001-07-03 00:00:00,1234.45
2001-07-05 00:00:00,1219.24
2001-07-06 00:00:00,1190.59
2001-07-09 00:00:00,1198.78
2001-07-10 00:00:00,1181.52
2001-07-11 00:00:00,1180.18
2001-07-12 00:00:00,1208.14
2001-07-13 00:00:00,1215.68
2001-07-16 00:00:00,1202.45
2001-07-17 00:00:00,1214.44
2001-07-18 00:00:00,1207.71
2001-07-19 00:00:00,1215.02
2001-07-20 00:00:00,1210.85
2001-07-23 00:00:00,1191.03
2001-07-24 00:00:00,1171.65
2001-07-25 00:00:00,1190.49
2001-07-26 00:00:00,1202.93
2001-07-27 00:00:00,1205.82
2001-07-30 00:00:00,1204.52
2001-07-31 00:00:00,1211.23
2001-08-01 00:00:00,1215.93
2001-08-02 00:00:00,1220.75
2001-08-03 00:00:00,1214.35
2001-08-06 00:00:00,1200.48
2001-08-07 00:00:00,1204.4
2001-08-08 00:00:00,1183.53
2001-08-09 00:00:00,1183.43
2001-08-10 00:00:00,1190.16
2001-08-13 00:00:00,1191.29
2001-08-14 00:00:00,1186.73
2001-08-15 00:00:00,1178.02
2001-08-16 00:00:00,1181.66
2001-08-17 00:00:00,1161.97
2001-08-20 00:00:00,1171.41
2001-08-21 00:00:00,1157.26
2001-08-22 00:00:00,1165.31
2001-08-23 00:00:00,1162.09
2001-08-24 00:00:00,1184.93
2001-08-27 00:00:00,1179.21
2001-08-28 00:00:00,1161.51
2001-08-29 00:00:00,1148.56
2001-08-30 00:00:00,1129.03
2001-08-31 00:00:00,1133.58
2001-09-04 00:00:00,1132.94
2001-09-05 00:00:00,1131.74
2001-09-06 00:00:00,1106.4
2001-09-07 00:00:00,1085.78
2001-09-10 00:00:00,1092.54
2001-09-17 00:00:00,1038.77
2001-09-18 00:00:00,1032.74
2001-09-19 00:00:00,1016.1
2001-09-20 00:00:00,984.54
2001-09-21 00:00:00,965.8
2001-09-24 00:00:00,1003.45
2001-09-25 00:00:00,1012.27
2001-09-26 00:00:00,1007.04
2001-09-27 00:00:00,1018.61
2001-09-28 00:00:00,1040.94
2001-10-01 00:00:00,1038.55
2001-10-02 00:00:00,1051.33
2001-10-03 00:00:00,1072.28
2001-10-04 00:00:00,1069.63
2001-10-05 00:00:00,1071.38
2001-10-08 00:00:00,1062.44
2001-10-09 00:00:00,1056.75
2001-10-10 00:00:00,1080.99
2001-10-11 00:00:00,1097.43
2001-10-12 00:00:00,1091.65
2001-10-15 00:00:00,1089.98
2001-10-16 00:00:00,1097.54
2001-10-17 00:00:00,1077.09
2001-10-18 00:00:00,1068.61
2001-10-19 00:00:00,1073.48
2001-10-22 00:00:00,1089.9
2001-10-23 00:00:00,1084.78
2001-10-24 00:00:00,1085.2
2001-10-25 00:00:00,1100.09
2001-10-26 00:00:00,1104.61
2001-10-29 00:00:00,1078.3
2001-10-30 00:00:00,1059.79
2001-10-31 00:00:00,1059.78
2001-11-01 00:00:00,1084.1
2001-11-02 00:00:00,1087.2
2001-11-05 00:00:00,1102.84
2001-11-06 00:00:00,1118.86
2001-11-07 00:00:00,1115.8
2001-11-08 00:00:00,1118.54
2001-11-09 00:00:00,1120.31
2001-11-12 00:00:00,1118.33
2001-11-13 00:00:00,1139.09
2001-11-14 00:00:00,1141.21
2001-11-15 00:00:00,1142.24
2001-11-16 00:00:00,1138.65
2001-11-19 00:00:00,1151.06
2001-11-20 00:00:00,1142.66
2001-11-21 00:00:00,1137.03
2001-11-23 00:00:00,1150.34
2001-11-26 00:00:00,1157.42
2001-11-27 00:00:00,1149.5
2001-11-28 00:00:00,1128.52
2001-11-29 00:00:00,1140.2
2001-11-30 00:00:00,1139.45
2001-12-03 00:00:00,1129.9
2001-12-04 00:00:00,1144.8
2001-12-05 00:00:00,1170.35
2001-12-06 00:00:00,1167.1
2001-12-07 00:00:00,1158.31
2001-12-10 00:00:00,1139.93
2001-12-11 00:00:00,1136.76
2001-12-12 00:00:00,1137.07
2001-12-13 00:00:00,1119.38
2001-12-14 00:00:00,1123.09
2001-12-17 00:00:00,1134.36
2001-12-18 00:00:00,1142.92
2001-12-19 00:00:00,1149.56
2001-12-20 00:00:00,1139.93
2001-12-21 00:00:00,1144.89
2001-12-24 00:00:00,1144.65
2001-12-26 00:00:00,1149.37
2001-12-27 00:00:00,1157.13
2001-12-28 00:00:00,1161.02
2001-12-31 00:00:00,1148.08
2002-01-02 00:00:00,1154.67
2002-01-03 00:00:00,1165.27
2002-01-04 00:00:00,1172.51
2002-01-07 00:00:00,1164.89
2002-01-08 00:00:00,1160.71
2002-01-09 00:00:00,1155.14
2002-01-10 00:00:00,1156.55
2002-01-11 00:00:00,1145.6
2002-01-14 00:00:00,1138.41
2002-01-15 00:00:00,1146.19
2002-01-16 00:00:00,1127.57
2002-01-17 00:00:00,1138.88
2002-01-18 00:00:00,1127.58
2002-01-22 00:00:00,1119.31
2002-01-23 00:00:00,1128.18
2002-01-24 00:00:00,1132.15
2002-01-25 00:00:00,1133.28
2002-01-28 00:00:00,1133.06
2002-01-29 00:00:00,1100.64
2002-01-30 00:00:00,1113.57
2002-01-31 00:00:00,1130.2
2002-02-01 00:00:00,1122.2
2002-02-04 00:00:00,1094.44
2002-02-05 00:00:00,1090.02
2002-02-06 00:00:00,1083.51
2002-02-07 00:00:00,1080.17
2002-02-08 00:00:00,1096.22
2002-02-11 00:00:00,1111.94
2002-02-12 00:00:00,1107.5
2002-02-13 00:00:00,1118.51
2002-02-14 00:00:00,1116.48
2002-02-15 00:00:00,1104.18
2002-02-19 00:00:00,1083.34
2002-02-20 00:00:00,1097.98
2002-02-21 00:00:00,1080.95
2002-02-22 00:00:00,1089.84
2002-02-25 00:00:00,1109.43
2002-02-26 00:00:00,1109.38
2002-02-27 00:00:00,1109.89
2002-02-28 00:00:00,1106.73
2002-03-01 00:00:00,1131.78
2002-03-04 00:00:00,1153.84
2002-03-05 00:00:00,1146.14
2002-03-06 00:00:00,1162.77
2002-03-07 00:00:00,1157.54
2002-03-08 00:00:00,1164.31
2002-03-11 00:00:00,1168.26
2002-03-12 00:00:00,1165.58
2002-03-13 00:00:00,1154.09
2002-03-14 00:00:00,1153.04
2002-03-15 00:00:00,1166.16
2002-03-18 00:00:00,1165.55
2002-03-19 00:00:00,1170.29
2002-03-20 00:00:00,1151.85
2002-03-21 00:00:00,1153.59
2002-03-22 00:00:00,1148.7
2002-03-25 00:00:00,1131.87
2002-03-26 00:00:00,1138.49
2002-03-27 00:00:00,1144.58
2002-03-28 00:00:00,1147.39
2002-04-01 00:00:00,1146.54
2002-04-02 00:00:00,1136.76
2002-04-03 00:00:00,1125.4
2002-04-04 00:00:00,1126.34
2002-04-05 00:00:00,1122.73
2002-04-08 00:00:00,1125.29
2002-04-09 00:00:00,1117.8
2002-04-10 00:00:00,1130.47
2002-04-11 00:00:00,1103.69
2002-04-12 00:00:00,1111.01
2002-04-15 00:00:00,1102.55
2002-04-16 00:00:00,1128.37
2002-04-17 00:00:00,1126.07
2002-04-18 00:00:00,1124.47
2002-04-19 00:00:00,1125.17
2002-04-22 00:00:00,1107.83
2002-04-23 00:00:00,1100.96
2002-04-24 00:00:00,1093.14
2002-04-25 00:00:00,1091.48
2002-04-26 00:00:00,1076.32
2002-04-29 00:00:00,1065.45
2002-04-30 00:00:00,1076.92
2002-05-01 00:00:00,1086.46
2002-05-02 00:00:00,1084.56
2002-05-03 00:00:00,1073.43
2002-05-06 00:00:00,1052.67
2002-05-07 00:00:00,1049.49
2002-05-08 00:00:00,1088.85
2002-05-09 00:00:00,1073.01
2002-05-10 00:00:00,1054.99
2002-05-13 00:00:00,1074.56
2002-05-14 00:00:00,1097.28
2002-05-15 00:00:00,1091.07
2002-05-16 00:00:00,1098.23
2002-05-17 00:00:00,1106.59
2002-05-20 00:00:00,1091.88
2002-05-21 00:00:00,1079.88
2002-05-22 00:00:00,1086.02
2002-05-23 00:00:00,1097.08
2002-05-24 00:00:00,1083.82
2002-05-28 00:00:00,1074.55
2002-05-29 00:00:00,1067.66
2002-05-30 00:00:00,1064.66
2002-05-31 00:00:00,1067.14
2002-06-03 00:00:00,1040.68
2002-06-04 00:00:00,1040.69
2002-06-05 00:00:00,1049.9
2002-06-06 00:00:00,1029.15
2002-06-07 00:00:00,1027.53
2002-06-10 00:00:00,1030.74
2002-06-11 00:00:00,1013.6
2002-06-12 00:00:00,1020.26
2002-06-13 00:00:00,1009.56
2002-06-14 00:00:00,1007.27
2002-06-17 00:00:00,1036.17
2002-06-18 00:00:00,1037.14
2002-06-19 00:00:00,1019.99
2002-06-20 00:00:00,1006.29
2002-06-21 00:00:00,989.14
2002-06-24 00:00:00,992.72
2002-06-25 00:00:00,976.14
2002-06-26 00:00:00,973.53
2002-06-27 00:00:00,990.64
2002-06-28 00:00:00,989.82
2002-07-01 00:00:00,968.65
2002-07-02 00:00:00,948.09
2002-07-03 00:00:00,953.99
2002-07-05 00:00:00,989.03
2002-07-08 00:00:00,976.98
2002-07-09 00:00:00,952.83
2002-07-10 00:00:00,920.47
2002-07-11 00:00:00,927.37
2002-07-12 00:00:00,921.39
2002-07-15 00:00:00,917.93
2002-07-16 00:00:00,900.94
2002-07-17 00:00:00,906.04
2002-07-18 00:00:00,881.56
2002-07-19 00:00:00,847.75
2002-07-22 00:00:00,819.85
2002-07-23 00:00:00,797.7
2002-07-24 00:00:00,843.43
2002-07-25 00:00:00,838.68
2002-07-26 00:00:00,852.84
2002-07-29 00:00:00,898.96
2002-07-30 00:00:00,902.78
2002-07-31 00:00:00,911.62
2002-08-01 00:00:00,884.66
2002-08-02 00:00:00,864.24
2002-08-05 00:00:00,834.6
2002-08-06 00:00:00,859.57
2002-08-07 00:00:00,876.77
2002-08-08 00:00:00,905.46
2002-08-09 00:00:00,908.64
2002-08-12 00:00:00,903.8
2002-08-13 00:00:00,884.21
2002-08-14 00:00:00,919.62
2002-08-15 00:00:00,930.25
2002-08-16 00:00:00,928.77
2002-08-19 00:00:00,950.7
2002-08-20 00:00:00,937.43
2002-08-21 00:00:00,949.36
2002-08-22 00:00:00,962.7
2002-08-23 00:00:00,940.86
2002-08-26 00:00:00,947.95
2002-08-27 00:00:00,934.82
2002-08-28 00:00:00,917.87
2002-08-29 00:00:00,917.8
2002-08-30 00:00:00,916.07
2002-09-03 00:00:00,878.02
2002-09-04 00:00:00,893.4
2002-09-05 00:00:00,879.15
2002-09-06 00:00:00,893.92
2002-09-09 00:00:00,902.96
2002-09-10 00:00:00,909.58
2002-09-11 00:00:00,909.45
2002-09-12 00:00:00,886.91
2002-09-13 00:00:00,889.81
2002-09-16 00:00:00,891.1
2002-09-17 00:00:00,873.52
2002-09-18 00:00:00,869.46
2002-09-19 00:00:00,843.32
2002-09-20 00:00:00,845.39
2002-09-23 00:00:00,833.7
2002-09-24 00:00:00,819.29
2002-09-25 00:00:00,839.66
2002-09-26 00:00:00,854.95
2002-09-27 00:00:00,827.37
2002-09-30 00:00:00,815.28
2002-10-01 00:00:00,847.91
2002-10-02 00:00:00,827.91
2002-10-03 00:00:00,818.95
2002-10-04 00:00:00,800.58
2002-10-07 00:00:00,785.28
2002-10-08 00:00:00,798.55
2002-10-09 00:00:00,776.76
2002-10-10 00:00:00,803.92
2002-10-11 00:00:00,835.32
2002-10-14 00:00:00,841.44
2002-10-15 00:00:00,881.27
2002-10-16 00:00:00,860.02
2002-10-17 00:00:00,879.2
2002-10-18 00:00:00,884.39
2002-10-21 00:00:00,899.72
2002-10-22 00:00:00,890.16
2002-10-23 00:00:00,896.14
2002-10-24 00:00:00,882.5
2002-10-25 00:00:00,897.65
2002-10-28 00:00:00,890.23
2002-10-29 00:00:00,882.15
2002-10-30 00:00:00,890.71
2002-10-31 00:00:00,885.76
2002-11-01 00:00:00,900.96
2002-11-04 00:00:00,908.35
2002-11-05 00:00:00,915.39
2002-11-06 00:00:00,923.76
2002-11-07 00:00:00,902.65
2002-11-08 00:00:00,894.74
2002-11-11 00:00:00,876.19
2002-11-12 00:00:00,882.95
2002-11-13 00:00:00,882.53
2002-11-14 00:00:00,904.27
